file,line,kind,func,context
src/notation/internal/notationtuningbridge.cpp,390,ternary,retuneAtExistingTieBoundary,Chord* previousChord = previousNote ? previousNote->chord() : nullptr;
src/notation/internal/notationtuningbridge.cpp,391,if,retuneAtExistingTieBoundary,if (!currentChord || !previousChord) {
src/notation/internal/notationtuningbridge.cpp,398,if,retuneAtExistingTieBoundary,if (!tieBack || !tieBack->startNote() || tieBack->startNote()->chord() != previousChord) {
src/notation/internal/notationtuningbridge.cpp,405,if,retuneAtExistingTieBoundary,if (!removedAnyTie) {
src/notation/internal/notationtuningbridge.cpp,433,if,splitAndTuneChord,if (splitTick <= noteTick || splitTick >= noteEndTick) {
src/notation/internal/notationtuningbridge.cpp,442,if,splitAndTuneChord,if (!noteB) {
src/notation/internal/notationtuningbridge.cpp,462,if,splitAndTuneChord,if (!sp->isSlur()) {
src/notation/internal/notationtuningbridge.cpp,465,if,splitAndTuneChord,if (sp->startElement() == chordMut && sp->endElement() != noteB) {
src/notation/internal/notationtuningbridge.cpp,483,if,hasTuningAnchorExpression,if (!note) {
src/notation/internal/notationtuningbridge.cpp,487,if,hasTuningAnchorExpression,if (!ch) {
src/notation/internal/notationtuningbridge.cpp,491,if,hasTuningAnchorExpression,if (!seg) {
src/notation/internal/notationtuningbridge.cpp,496,if,hasTuningAnchorExpression,if (!ann->isExpression()) {
src/notation/internal/notationtuningbridge.cpp,501,if,hasTuningAnchorExpression,if (expr->track() != ch->track()) {
src/notation/internal/notationtuningbridge.cpp,505,if,hasTuningAnchorExpression,if (isTuningAnchorText(expr->plainText().toStdString())) {
src/notation/internal/notationtuningbridge.cpp,516,if,computeSusceptibility,if (hasTuningAnchorExpression(note)) {
src/notation/internal/notationtuningbridge.cpp,541,if,applyTuningAtNote,if (!selectedNote || !selectedNote->visible()) {
src/notation/internal/notationtuningbridge.cpp,549,if,applyTuningAtNote,if (results.empty()) {
src/notation/internal/notationtuningbridge.cpp,575,if,applyTuningAtNote,if (tonicAnchored) {
src/notation/internal/notationtuningbridge.cpp,592,if,applyTuningAtNote,if (!seg) {
src/notation/internal/notationtuningbridge.cpp,598,if,applyTuningAtNote,if (minimizeRetune && seg) {
src/notation/internal/notationtuningbridge.cpp,602,if,applyTuningAtNote,if (!staffEligible(si)) {
src/notation/internal/notationtuningbridge.cpp,607,if,applyTuningAtNote,if (!cr || !cr->isChord() || cr->isGrace()) {
src/notation/internal/notationtuningbridge.cpp,611,if,applyTuningAtNote,if (!n->play() || !n->visible()) {
src/notation/internal/notationtuningbridge.cpp,619,if,applyTuningAtNote,if (cnt > 0) {
src/notation/internal/notationtuningbridge.cpp,629,if,applyTuningAtNote,if (!staffEligible(si)) {
src/notation/internal/notationtuningbridge.cpp,634,if,applyTuningAtNote,if (!cr || !cr->isChord() || cr->isGrace()) {
src/notation/internal/notationtuningbridge.cpp,639,if,applyTuningAtNote,if (!n->play() || !n->visible()) {
src/notation/internal/notationtuningbridge.cpp,643,if,applyTuningAtNote,if (annotateTuning) {
src/notation/internal/notationtuningbridge.cpp,645,if,applyTuningAtNote,if (!tuningAnnotation.empty()) tuningAnnotation += ' ';
src/notation/internal/notationtuningbridge.cpp,646,ternary,applyTuningAtNote,"tuningAnnotation += (cents >= 0 ? ""+"" : """") + std::to_string(cents);"
src/notation/internal/notationtuningbridge.cpp,648,if,applyTuningAtNote,if (std::abs(n->tuning() - desired) < kEpsilonCents) {
src/notation/internal/notationtuningbridge.cpp,654,if,applyTuningAtNote,if (annotateTuning && !tuningAnnotation.empty()) {
src/notation/internal/notationtuningbridge.cpp,674,if,applyTuningAtNote,if (!staffEligible(si)) {
src/notation/internal/notationtuningbridge.cpp,680,if,applyTuningAtNote,if (!cr || !cr->isChord() || cr->isGrace()) {
src/notation/internal/notationtuningbridge.cpp,686,if,applyTuningAtNote,if (noteEndTick <= tick) {
src/notation/internal/notationtuningbridge.cpp,692,if,applyTuningAtNote,if (!n->play() || !n->visible()) {
src/notation/internal/notationtuningbridge.cpp,695,if,applyTuningAtNote,if (std::abs(n->tuning() - finalOffset(n->ppitch())) >= kEpsilonCents) {
src/notation/internal/notationtuningbridge.cpp,700,if,applyTuningAtNote,if (!anyNeedsTuning) {
src/notation/internal/notationtuningbridge.cpp,706,ternary,applyTuningAtNote,? toChord(noteSeg->cr(origTrack))
src/notation/internal/notationtuningbridge.cpp,708,if,applyTuningAtNote,if (!chordMut) {
src/notation/internal/notationtuningbridge.cpp,712,if,applyTuningAtNote,"if (splitAndTuneChord(sc, chordMut, tick,"
src/notation/internal/notationtuningbridge.cpp,715,if,applyTuningAtNote,if (annotateTuning && seg) {
src/notation/internal/notationtuningbridge.cpp,717,if,applyTuningAtNote,if (splitCr && splitCr->isChord()) {
src/notation/internal/notationtuningbridge.cpp,720,if,applyTuningAtNote,if (!n->play() || !n->visible()) {
src/notation/internal/notationtuningbridge.cpp,724,if,applyTuningAtNote,if (!tuningAnnotation.empty()) tuningAnnotation += ' ';
src/notation/internal/notationtuningbridge.cpp,725,ternary,applyTuningAtNote,"tuningAnnotation += (cents >= 0 ? ""+"" : """") + std::to_string(cents);"
src/notation/internal/notationtuningbridge.cpp,727,if,applyTuningAtNote,if (!tuningAnnotation.empty()) {
src/notation/internal/notationtuningbridge.cpp,756,if,applyRegionTuning,if (!score || endTick <= startTick) {
src/notation/internal/notationtuningbridge.cpp,774,if,applyRegionTuning,if (cfg && cfg->useJointNotationRecord()) {
src/notation/internal/notationtuningbridge.cpp,779,if,applyRegionTuning,if (!rec.ok) {
src/notation/internal/notationtuningbridge.cpp,796,if,applyRegionTuning,if (regions.empty()) {
src/notation/internal/notationtuningbridge.cpp,809,ternary,applyRegionTuning,? cfg->tuningMode()
src/notation/internal/notationtuningbridge.cpp,826,if,applyRegionTuning,if (tonicAnchored) {
src/notation/internal/notationtuningbridge.cpp,851,if,applyRegionTuning,if (tuningMode == mu::composing::intonation::TuningMode::TonicAnchored) {
src/notation/internal/notationtuningbridge.cpp,854,if,applyRegionTuning,if (rStartSeg) {
src/notation/internal/notationtuningbridge.cpp,856,if,applyRegionTuning,if (excludeStaves.count(si)
src/notation/internal/notationtuningbridge.cpp,863,if,applyRegionTuning,if (!cr || !cr->isChord() || cr->isGrace()) {
src/notation/internal/notationtuningbridge.cpp,867,if,applyRegionTuning,if (!n->play() || !n->visible()) {
src/notation/internal/notationtuningbridge.cpp,870,if,applyRegionTuning,if (hasTuningAnchorExpression(n)) {
src/notation/internal/notationtuningbridge.cpp,882,if,applyRegionTuning,if (tuningMode == mu::composing::intonation::TuningMode::FreeDrift) {
src/notation/internal/notationtuningbridge.cpp,887,if,applyRegionTuning,if (rStartSeg) {
src/notation/internal/notationtuningbridge.cpp,892,if,applyRegionTuning,if (excludeStaves.count(si)
src/notation/internal/notationtuningbridge.cpp,899,if,applyRegionTuning,if (!cr || !cr->isChord() || cr->isGrace()) {
src/notation/internal/notationtuningbridge.cpp,903,if,applyRegionTuning,if (s->tick() + ch->actualTicks() <= rStart) {
src/notation/internal/notationtuningbridge.cpp,907,if,applyRegionTuning,if (!n->play() || !n->visible()) {
src/notation/internal/notationtuningbridge.cpp,910,if,applyRegionTuning,if (hasTuningAnchorExpression(n)) {
src/notation/internal/notationtuningbridge.cpp,930,if,applyRegionTuning,if (annotateDriftBounds
src/notation/internal/notationtuningbridge.cpp,936,if,applyRegionTuning,if (rStartSeg) {
src/notation/internal/notationtuningbridge.cpp,938,if,applyRegionTuning,if (excludeStaves.count(si)
src/notation/internal/notationtuningbridge.cpp,944,ternary,applyRegionTuning,"label += (cents >= 0) ? ""+"" : """";"
src/notation/internal/notationtuningbridge.cpp,962,if,applyRegionTuning,if (minimizeRetune) {
src/notation/internal/notationtuningbridge.cpp,970,if,applyRegionTuning,if (excludeStaves.count(si)
src/notation/internal/notationtuningbridge.cpp,977,if,applyRegionTuning,if (!cr || !cr->isChord() || cr->isGrace()) {
src/notation/internal/notationtuningbridge.cpp,981,if,applyRegionTuning,if (!n->play() || !n->visible()) {
src/notation/internal/notationtuningbridge.cpp,984,if,applyRegionTuning,if (noteHasNonPartialTie(n)) {
src/notation/internal/notationtuningbridge.cpp,986,if,applyRegionTuning,if (meanShiftTieRoots.count(tieRoot)) {
src/notation/internal/notationtuningbridge.cpp,992,if,applyRegionTuning,if (hasTuningAnchorExpression(authorityNote)) {
src/notation/internal/notationtuningbridge.cpp,996,if,applyRegionTuning,if (tuningMode == mu::composing::intonation::TuningMode::FreeDrift
src/notation/internal/notationtuningbridge.cpp,1010,if,applyRegionTuning,if (hasTuningAnchorExpression(n)) {
src/notation/internal/notationtuningbridge.cpp,1019,if,applyRegionTuning,if (cnt > 0) {
src/notation/internal/notationtuningbridge.cpp,1034,if,applyRegionTuning,if (excludeStaves.count(si)
src/notation/internal/notationtuningbridge.cpp,1041,if,applyRegionTuning,if (!cr || !cr->isChord() || cr->isGrace()) {
src/notation/internal/notationtuningbridge.cpp,1046,if,applyRegionTuning,if (!n->play() || !n->visible()) {
src/notation/internal/notationtuningbridge.cpp,1049,if,applyRegionTuning,if (noteHasNonPartialTie(n)) {
src/notation/internal/notationtuningbridge.cpp,1060,ternary,applyRegionTuning,const Note* tieRoot = allowTieBoundarySegmentation ? regionTieRoot : fullTieRoot;
src/notation/internal/notationtuningbridge.cpp,1061,if,applyRegionTuning,if (processedTieRoots.count(tieRoot)) {
src/notation/internal/notationtuningbridge.cpp,1067,ternary,applyRegionTuning,? tieRoot
src/notation/internal/notationtuningbridge.cpp,1071,if,applyRegionTuning,if (tuningMode == mu::composing::intonation::TuningMode::FreeDrift) {
src/notation/internal/notationtuningbridge.cpp,1075,if,applyRegionTuning,if (boundaryCrossesRegion && !allowTieBoundarySegmentation) {
src/notation/internal/notationtuningbridge.cpp,1079,else-if,applyRegionTuning,"} else if (!computeTieChainOffset(authorityNote, tuningSystem, tonicAnchored,"
src/notation/internal/notationtuningbridge.cpp,1084,if,applyRegionTuning,if (allowTieBoundarySegmentation
src/notation/internal/notationtuningbridge.cpp,1089,if,applyRegionTuning,if (allowTieBoundarySegmentation) {
src/notation/internal/notationtuningbridge.cpp,1090,if,applyRegionTuning,"if (retuneAtExistingTieBoundary(score, const_cast<Note*>(regionTieRoot))) {"
src/notation/internal/notationtuningbridge.cpp,1096,ternary,applyRegionTuning,"? collectNonPartialTieChainInRegion(n, rStart, rEnd)"
src/notation/internal/notationtuningbridge.cpp,1099,if,applyRegionTuning,if (!tiedNote->play() || !tiedNote->visible()) {
src/notation/internal/notationtuningbridge.cpp,1102,if,applyRegionTuning,if (std::abs(tiedNote->tuning() - tieOffset) < kEpsilonCents) {
src/notation/internal/notationtuningbridge.cpp,1109,if,applyRegionTuning,if (annotateTuning && tieRoot->chord() && tieRoot->chord()->segment()) {
src/notation/internal/notationtuningbridge.cpp,1122,if,applyRegionTuning,if (hasTuningAnchorExpression(n)) {
src/notation/internal/notationtuningbridge.cpp,1132,if,applyRegionTuning,if (tuningMode == mu::composing::intonation::TuningMode::FreeDrift) {
src/notation/internal/notationtuningbridge.cpp,1134,if,applyRegionTuning,if (annotateTuning) {
src/notation/internal/notationtuningbridge.cpp,1136,if,applyRegionTuning,if (!tuningAnnotation.empty()) tuningAnnotation += ' ';
src/notation/internal/notationtuningbridge.cpp,1137,ternary,applyRegionTuning,"tuningAnnotation += (cents >= 0 ? ""+"" : """")"
src/notation/internal/notationtuningbridge.cpp,1140,if,applyRegionTuning,if (std::abs(n->tuning() - desired) >= kEpsilonCents) {
src/notation/internal/notationtuningbridge.cpp,1145,if,applyRegionTuning,if (std::abs(n->tuning()) >= kEpsilonCents) {
src/notation/internal/notationtuningbridge.cpp,1149,if,applyRegionTuning,if (annotateTuning) {
src/notation/internal/notationtuningbridge.cpp,1150,if,applyRegionTuning,if (!tuningAnnotation.empty()) tuningAnnotation += ' ';
src/notation/internal/notationtuningbridge.cpp,1157,if,applyRegionTuning,if (annotateTuning) {
src/notation/internal/notationtuningbridge.cpp,1159,if,applyRegionTuning,if (!tuningAnnotation.empty()) tuningAnnotation += ' ';
src/notation/internal/notationtuningbridge.cpp,1160,ternary,applyRegionTuning,"tuningAnnotation += (cents >= 0 ? ""+"" : """") + std::to_string(cents);"
src/notation/internal/notationtuningbridge.cpp,1162,if,applyRegionTuning,if (std::abs(n->tuning() - desired) < kEpsilonCents) {
src/notation/internal/notationtuningbridge.cpp,1168,if,applyRegionTuning,if (annotateTuning && !tuningAnnotation.empty()) {
src/notation/internal/notationtuningbridge.cpp,1186,if,applyRegionTuning,if (!allowSplitSlurOfSustainedEvents) {
src/notation/internal/notationtuningbridge.cpp,1194,if,applyRegionTuning,if (!rStartSeg) {
src/notation/internal/notationtuningbridge.cpp,1203,if,applyRegionTuning,if (excludeStaves.count(si)
src/notation/internal/notationtuningbridge.cpp,1211,if,applyRegionTuning,if (!cr || !cr->isChord() || cr->isGrace()) {
src/notation/internal/notationtuningbridge.cpp,1217,if,applyRegionTuning,if (noteEndTick <= rStart) {
src/notation/internal/notationtuningbridge.cpp,1230,if,applyRegionTuning,if (!n->play() || !n->visible()) {
src/notation/internal/notationtuningbridge.cpp,1233,if,applyRegionTuning,if (noteHasNonPartialTie(n)) {
src/notation/internal/notationtuningbridge.cpp,1237,if,applyRegionTuning,if (hasTuningAnchorExpression(n)) {
src/notation/internal/notationtuningbridge.cpp,1241,if,applyRegionTuning,if (std::abs(n->tuning() - finalOffset(n->ppitch()))
src/notation/internal/notationtuningbridge.cpp,1249,if,applyRegionTuning,if (hasAnchor || hasNonPartialTie || !anyNeedsTuning) {
src/notation/internal/notationtuningbridge.cpp,1256,ternary,applyRegionTuning,? toChord(noteSeg->cr(origTrack))
src/notation/internal/notationtuningbridge.cpp,1258,if,applyRegionTuning,if (!chordMut) {
src/notation/internal/notationtuningbridge.cpp,1262,if,applyRegionTuning,"if (splitAndTuneChord(score, chordMut, rStart,"
src/notation/internal/notationtuningbridge.cpp,1267,if,applyRegionTuning,if (annotateTuning) {
src/notation/internal/notationtuningbridge.cpp,1270,if,applyRegionTuning,if (splitSeg) {
src/notation/internal/notationtuningbridge.cpp,1272,if,applyRegionTuning,if (splitCr && splitCr->isChord()) {
src/notation/internal/notationtuningbridge.cpp,1275,if,applyRegionTuning,if (!n->play() || !n->visible()) {
src/notation/internal/notationtuningbridge.cpp,1279,if,applyRegionTuning,if (!tuningAnnotation.empty()) tuningAnnotation += ' ';
src/notation/internal/notationtuningbridge.cpp,1280,ternary,applyRegionTuning,"tuningAnnotation += (cents >= 0 ? ""+"" : """") + std::to_string(cents);"
src/notation/internal/notationtuningbridge.cpp,1282,if,applyRegionTuning,if (!tuningAnnotation.empty()) {
src/notation/internal/notationaccessibility.cpp,87,ternary,setEnabled,AccessibleItemPtr selectedElementAccItem = selectedElement ? selectedElement->accessible() : nullptr;
src/notation/internal/notationaccessibility.cpp,92,if,setEnabled,if (!enabled) {
src/notation/internal/notationaccessibility.cpp,97,if,setEnabled,if (!selectedElementAccItem) {
src/notation/internal/notationaccessibility.cpp,101,if,setEnabled,if (selectedElementAccItem->accessibleRoot() == root) {
src/notation/internal/notationaccessibility.cpp,112,if,updateAccessibilityInfo,if (!score()) {
src/notation/internal/notationaccessibility.cpp,118,if,updateAccessibilityInfo,if (selection()->isSingle()) {
src/notation/internal/notationaccessibility.cpp,120,else-if,updateAccessibilityInfo,} else if (selection()->isRange()) {
src/notation/internal/notationaccessibility.cpp,122,else-if,updateAccessibilityInfo,} else if (selection()->isList()) {
src/notation/internal/notationaccessibility.cpp,136,if,setAccessibilityInfo,if (m_accessibilityInfo.val == infoStd) {
src/notation/internal/notationaccessibility.cpp,147,if,rangeAccessibilityInfo,if (!endSegment) {
src/notation/internal/notationaccessibility.cpp,156,if,rangeAccessibilityInfo,if (startBarbeat.displayedBar != startBarbeat.bar) {
src/notation/internal/notationaccessibility.cpp,163,if,rangeAccessibilityInfo,if (endBarbeat.displayedBar != endBarbeat.bar) {
src/notation/internal/notationaccessibility.cpp,176,if,singleElementAccessibilityInfo,if (!element) {
src/notation/internal/notationaccessibility.cpp,183,if,singleElementAccessibilityInfo,if (!barsAndBeats.isEmpty()) {
src/notation/internal/notationaccessibility.cpp,187,if,singleElementAccessibilityInfo,if (element->hasStaff()) {
src/notation/internal/notationaccessibility.cpp,191,if,singleElementAccessibilityInfo,if (staffName.isEmpty()) {
src/notation/internal/notationaccessibility.cpp,195,if,singleElementAccessibilityInfo,if (staffName.isEmpty()) {
src/notation/internal/notationaccessibility.cpp,203,if,singleElementAccessibilityInfo,if (element->isNote()) {
src/notation/internal/notationaccessibility.cpp,205,if,singleElementAccessibilityInfo,if (!annotation.empty()) {
tools/joint_estimator/adoption_measure.py,225,if,<module-scope>,"if __name__ == ""__main__"":"
tools/joint_estimator/adoption_measure.py,97,for,load_adapter_pieces,"for stem, p in adp[""pieces""].items():"
tools/joint_estimator/adoption_measure.py,136,if,phase_decode,if limit:
tools/joint_estimator/adoption_measure.py,143,for,phase_decode,"for idx, stem in enumerate(stems):"
tools/joint_estimator/adoption_measure.py,173,if,phase_decode,if not limit and not established:
tools/joint_estimator/adoption_measure.py,178,for,phase_decode,for preset in PRESETS:
tools/joint_estimator/adoption_measure.py,228,if,<module-scope>,"if ""--limit"" in sys.argv:"
tools/joint_estimator/adoption_measure.py,230,if,<module-scope>,"if mode in (""decode"", ""all""):"
tools/joint_estimator/adoption_measure.py,232,if,<module-scope>,"if mode in (""measure"", ""all""):"
tools/joint_estimator/adoption_measure.py,155,if,phase_decode,if stem in oracle_sel:
tools/joint_estimator/adoption_measure.py,160,if,phase_decode,if verbose and idx % 25 == 0:
tools/joint_estimator/adoption_measure.py,181,for,phase_decode,"for f in d.glob(""*.ours.json""):"
tools/joint_estimator/adoption_measure.py,184,for,phase_decode,for stem in stems:
tools/joint_estimator/adoption_measure.py,226,ternary,<module-scope>,"mode = sys.argv[1] if len(sys.argv) > 1 else ""all"""
tools/joint_estimator/adoption_measure.py,158,if,phase_decode,if mine != theirs:
tools/joint_estimator/adoption_measure.py,99,ternary,load_adapter_pieces,"n_quarter=p[""n_quarter""], meter=tuple(p[""meter""]) if p[""meter""] else None)"
tools/joint_estimator/adoption_measure_b.py,554,if,<module-scope>,"if __name__ == ""__main__"":"
tools/joint_estimator/adoption_measure_b.py,62,if,run_a8_and_diff,if r1.returncode != 0:
tools/joint_estimator/adoption_measure_b.py,80,for,parse_runs_spans,"for i, ln in enumerate(path.read_text(encoding=""utf-8"").splitlines()):"
tools/joint_estimator/adoption_measure_b.py,90,if,parse_runs_spans,if skipped:
tools/joint_estimator/adoption_measure_b.py,98,if,_key_at,if i is None:
tools/joint_estimator/adoption_measure_b.py,112,for,diagnose_setdiff,for preset in am.PRESETS:
tools/joint_estimator/adoption_measure_b.py,190,for,gt_self_agreement_ceiling,"for stem, regs in A_regions.items():"
tools/joint_estimator/adoption_measure_b.py,230,for,paired_bootstrap,"for name, pp in ((""A"", a_pp), (""cur"", cur_pp)):"
tools/joint_estimator/adoption_measure_b.py,237,for,paired_bootstrap,for axis in fr.AXES:
tools/joint_estimator/adoption_measure_b.py,267,for,main,for preset in am.PRESETS:
tools/joint_estimator/adoption_measure_b.py,312,for,main,for preset in am.PRESETS:
tools/joint_estimator/adoption_measure_b.py,332,for,main,for preset in am.PRESETS:
tools/joint_estimator/adoption_measure_b.py,485,for,write_summary,for a in A:
tools/joint_estimator/adoption_measure_b.py,493,for,write_summary,for p in am.PRESETS:
tools/joint_estimator/adoption_measure_b.py,506,for,write_summary,for p in am.PRESETS:
tools/joint_estimator/adoption_measure_b.py,523,for,write_summary,for p in am.PRESETS:
tools/joint_estimator/adoption_measure_b.py,81,if,parse_runs_spans,if i < 2 or not ln.strip():
tools/joint_estimator/adoption_measure_b.py,84,if,parse_runs_spans,if not m:
tools/joint_estimator/adoption_measure_b.py,119,for,diagnose_setdiff,"for (stem, start, orr, dr), v in ref.items():"
tools/joint_estimator/adoption_measure_b.py,125,for,diagnose_setdiff,for k in added:
tools/joint_estimator/adoption_measure_b.py,192,if,gt_self_agreement_ceiling,if not wir:
tools/joint_estimator/adoption_measure_b.py,196,for,gt_self_agreement_ceiling,for c in pg.cells:
tools/joint_estimator/adoption_measure_b.py,232,for,paired_bootstrap,"for axis, (ag, ds) in fr._NUM.items():"
tools/joint_estimator/adoption_measure_b.py,269,for,main,for s in stems:
tools/joint_estimator/adoption_measure_b.py,120,if,diagnose_setdiff,"if v[""cls""] == ""b"":"
tools/joint_estimator/adoption_measure_b.py,128,if,diagnose_setdiff,"if v[""cls""] != ""b"":"
tools/joint_estimator/adoption_measure_b.py,137,if,diagnose_setdiff,if di is not None:
tools/joint_estimator/adoption_measure_b.py,158,if,diagnose_setdiff,if not overlaps_current:
tools/joint_estimator/adoption_measure_b.py,198,if,gt_self_agreement_ceiling,if di is None:
tools/joint_estimator/adoption_measure_b.py,203,if,gt_self_agreement_ceiling,if gt is None or lt is None:
tools/joint_estimator/adoption_measure_b.py,214,ternary,gt_self_agreement_ceiling,"""ceiling_home_pct"": round(100.0 * home_eq_local / scored, 2) if scored else None,"
tools/joint_estimator/adoption_measure_b.py,215,ternary,gt_self_agreement_ceiling,"""modulated_fraction_pct"": round(100.0 * home_ne_local / scored, 2) if scored else None,"
tools/joint_estimator/adoption_measure_b.py,271,if,main,if not p.exists():
tools/joint_estimator/adoption_measure_b.py,274,if,main,if g is not None:
tools/joint_estimator/adoption_measure_b.py,132,ternary,diagnose_setdiff,interval = (dr - orr) % 12 if (dr >= 0 and orr >= 0) else None
tools/joint_estimator/adoption_measure_b.py,135,ternary,diagnose_setdiff,"di = crn._active_index_at(dcml_spans_of.get(stem, []), start) if dcml_spans_of.get(stem) else None"
tools/joint_estimator/adoption_measure_b.py,147,ternary,diagnose_setdiff,"kind = ""churn(current also failed at overlapping span)"" if overlaps_current else \"
tools/joint_estimator/adoption_measure_b.py,149,ternary,diagnose_setdiff,"factor_hint = (""key/prior (A's local key wrong here)"" if not key_ok else"
tools/joint_estimator/adoption_measure_b.py,205,if,gt_self_agreement_ceiling,"elif (gt, gmaj) == (lt, lmaj):"
tools/joint_estimator/adoption_measure_b.py,139,ternary,diagnose_setdiff,"gkey = (lt, lm) if lt is not None else None"
tools/joint_estimator/adoption_measure_b.py,492,ternary,write_summary,"f""{'PASS' if pc['i_key_local_exceeds_beyond_CI']['pass'] else 'FAIL'}"")"
tools/joint_estimator/adoption_measure_b.py,497,ternary,write_summary,"L.append(f""  (i)  root non-degrading: {'PASS' if pc['i_root_nondegrading']['pass'] else 'FAIL'}   """
tools/joint_estimator/adoption_measure_b.py,498,ternary,write_summary,"f""RN non-degrading: {'PASS' if pc['i_rn_nondegrading']['pass'] else 'FAIL'}"")"
tools/joint_estimator/adoption_measure_b.py,502,ternary,write_summary,"f""{'PASS' if pc['ib_modulation_band']['pass'] else 'FAIL'}"")"
tools/joint_estimator/adoption_measure_b.py,504,ternary,write_summary,"f""{'PASS' if pc['ii_class_b_duration_net_decrease']['pass'] else 'FAIL'}   """
tools/joint_estimator/adoption_measure_b.py,512,ternary,write_summary,"f""{'PASS' if pc['key_abstain_zero']['pass'] else 'FAIL'}"")"
tools/joint_estimator/adoption_measure_b.py,543,ternary,write_summary,"f""band {pm['modulation']['band']} -> {'in' if pm['modulation']['within'] else 'OUT'}"")"
tools/joint_estimator/adoption_measure_b.py,156,ternary,diagnose_setdiff,"buckets[(interval_class, ""key_ok"" if key_ok else ""key_wrong"","
tools/joint_estimator/adoption_measure_b.py,157,ternary,diagnose_setdiff,"""churn"" if overlaps_current else ""genuine_new"")] += 1"
tools/joint_estimator/adoption_measure_b.py,496,ternary,write_summary,"f""{'  *excludes 0' if d['excludes_zero'] else '  (spans 0)'}"")"
tools/joint_estimator/adoption_measure_b.py,510,ternary,write_summary,"f""{cb['delta_class_a_dur']:+d}{'  **INVESTIGATE' if cb['class_a_investigate'] else ''}"")"
tools/joint_estimator/fit_run.py,615,if,<module-scope>,"if __name__ == ""__main__"":"
tools/joint_estimator/fit_run.py,88,for,decode_and_grade,"for idx, stem in enumerate(stems):"
tools/joint_estimator/fit_run.py,107,for,pooled,for v in per_piece.values():
tools/joint_estimator/fit_run.py,110,for,pooled,"for axis, (a, d) in _NUM.items():"
tools/joint_estimator/fit_run.py,124,for,bootstrap,"for name, arm in arms.items():"
tools/joint_estimator/fit_run.py,133,for,bootstrap,"for name, m in mats.items():"
tools/joint_estimator/fit_run.py,143,if,bootstrap,"if ""fitted_cv"" in draws and ""identity_cv"" in draws:"
tools/joint_estimator/fit_run.py,159,for,prune_cost,"for name, (cap, topk) in ((""tight"", (4, 6)), (""loose"", (6, 12))):"
tools/joint_estimator/fit_run.py,189,for,sensitive_cases,for stem in stems:
tools/joint_estimator/fit_run.py,233,if,cadence_window_report,if blob.returncode != 0:
tools/joint_estimator/fit_run.py,239,for,cadence_window_report,"for stem, rec in dec[""pieces""].items():"
tools/joint_estimator/fit_run.py,287,if,cadence_window_report,if write:
tools/joint_estimator/fit_run.py,289,if,cadence_window_report,if verbose:
tools/joint_estimator/fit_run.py,314,for,deceptive_cadence_check,"for label, ad in ((""desk_sim_provisional_weights"", ds.ProvisionalAdapter()),"
tools/joint_estimator/fit_run.py,327,if,deceptive_cadence_check,if verbose:
tools/joint_estimator/fit_run.py,351,for,mechanism_report,for stem in stems:
tools/joint_estimator/fit_run.py,394,if,mechanism_report,if write:
tools/joint_estimator/fit_run.py,396,if,mechanism_report,if verbose:
tools/joint_estimator/fit_run.py,404,if,main,"if argv and argv[0] == ""window"":"
tools/joint_estimator/fit_run.py,406,if,main,"if argv and argv[0] == ""mechanism"":"
tools/joint_estimator/fit_run.py,414,for,main,for fold in range(fw.N_FOLDS):
tools/joint_estimator/fit_run.py,439,for,main,"for axis, (lo, hi) in PREDICTION_BANDS.items():"
tools/joint_estimator/fit_run.py,514,for,write_summary,for axis in AXES:
tools/joint_estimator/fit_run.py,526,for,write_summary,for axis in AXES:
tools/joint_estimator/fit_run.py,537,for,write_summary,for n in fw.W_NAMES:
tools/joint_estimator/fit_run.py,557,if,write_summary,if dc:
tools/joint_estimator/fit_run.py,567,for,write_summary,"for stem, r in g[""sensitive_cases""].items():"
tools/joint_estimator/fit_run.py,577,if,write_summary,if est:
tools/joint_estimator/fit_run.py,587,for,write_summary,"for k in sorted(wf[""folds""]):"
tools/joint_estimator/fit_run.py,94,if,decode_and_grade,if r.cadence_fires:
tools/joint_estimator/fit_run.py,98,if,decode_and_grade,if g is not None:
tools/joint_estimator/fit_run.py,100,if,decode_and_grade,if verbose and idx % 50 == 0:
tools/joint_estimator/fit_run.py,126,for,bootstrap,"for axis, (a, d) in _NUM.items():"
tools/joint_estimator/fit_run.py,136,for,bootstrap,for axis in AXES:
tools/joint_estimator/fit_run.py,144,for,bootstrap,for axis in AXES:
tools/joint_estimator/fit_run.py,164,for,prune_cost,for stem in sample:
tools/joint_estimator/fit_run.py,173,for,prune_cost,"for axis, (a, d) in _NUM.items():"
tools/joint_estimator/fit_run.py,242,for,cadence_window_report,"for si, s in enumerate(rec[""segments""]):"
tools/joint_estimator/fit_run.py,291,for,cadence_window_report,for f in pd.CADENCE_FEATURES:
tools/joint_estimator/fit_run.py,317,for,deceptive_cadence_check,"for hyp_label, hyp in case.hyps.items():"
tools/joint_estimator/fit_run.py,328,for,deceptive_cadence_check,"for k, v in out[""arms""].items():"
tools/joint_estimator/fit_run.py,355,for,mechanism_report,"for name, wts in ((""identity"", pd.identity_weights()), (""fitted"", W)):"
tools/joint_estimator/fit_run.py,372,if,mechanism_report,if verbose:
tools/joint_estimator/fit_run.py,419,for,main,"for arm, wts in ((""fitted_cv"", rec[""weights""]), (""identity_cv"", pd.identity_weights())):"
